age,salary,experience,education_level,city_tier,purchased
42,60721,18,0,2,1
24,57145,8,1,3,0
23,30599,3,2,2,0
41,92594,15,2,2,1
50,102742,18,0,1,1
46,97430,9,0,3,1
39,22939,5,2,2,0
43,141784,15,0,3,1
45,42149,9,0,1,0
38,147616,12,2,1,1
24,86567,8,1,2,1
34,30208,6,1,2,0
37,86098,3,2,2,1
58,129034,18,0,2,1
37,69492,3,2,1,1
39,40951,18,2,3,0
45,68920,18,0,2,1
57,66766,11,1,3,1
24,77014,12,1,2,1
18,48351,3,0,2,0
49,104216,9,2,1,1
30,69386,6,0,2,1
47,107122,4,2,2,1
40,29308,16,0,2,0
36,79252,17,0,1,1
49,95145,10,1,3,1
47,115031,14,1,1,1
46,103211,6,0,2,1
46,48064,17,0,2,0
47,73879,5,1,2,1
33,146534,17,2,3,1
57,28720,15,1,3,0
36,146204,1,2,2,0
35,62940,18,1,2,1
18,99993,0,1,3,0
31,88475,10,2,1,1
19,67113,19,0,1,1
45,68926,4,1,3,1
47,58203,15,1,3,0
55,108901,0,1,2,0
21,25392,18,0,3,0
18,45905,13,1,3,0
25,93508,2,0,2,0
46,70385,1,1,3,0
56,50653,4,2,2,0
20,111865,16,1,1,1
49,104720,17,1,1,1
27,145813,0,0,1,0
27,34799,14,0,2,0
36,80103,8,0,1,1
51,137463,4,2,1,1
50,35052,12,2,2,0
40,26044,18,0,2,0
45,39871,9,2,1,0
49,109303,19,0,1,1
24,132719,13,2,1,1
46,40234,11,0,3,0
25,145407,10,0,2,1
18,41381,6,2,2,0
20,37274,16,1,2,0
41,132162,17,0,2,1
40,107840,6,0,1,1
25,144945,19,1,2,1
54,103108,5,0,3,1
20,123948,10,0,3,1
50,147177,11,2,1,1
45,69892,15,1,1,1
25,70521,18,0,2,1
51,111501,18,0,1,1
52,103920,10,1,1,1
49,103391,15,1,1,1
41,37920,11,2,3,0
31,36702,7,2,2,0
49,145144,2,2,1,0
33,123457,1,0,2,0
21,21894,5,1,2,0
54,50985,15,2,2,0
38,48287,19,1,3,0
31,147699,14,0,2,1
48,145702,13,0,2,1
35,93527,1,1,1,0
24,35439,19,1,1,0
27,148676,17,2,3,1
24,114620,13,1,2,1
50,62235,17,2,3,1
40,47659,1,1,2,0
38,44976,0,1,3,0
36,124239,19,1,2,1
36,102643,1,0,1,0
53,87865,8,0,3,1
46,127631,8,0,1,1
35,88306,15,2,2,1
19,76697,10,2,3,1
18,90382,5,0,1,1
22,36651,11,0,1,0
37,69044,2,1,1,0
28,34633,11,1,2,0
59,99164,0,2,3,0
19,20569,8,2,1,0
20,79900,19,1,2,1
40,87509,5,2,2,1
29,143425,10,0,2,1
37,121126,2,1,3,0
22,139148,3,1,2,1
54,147522,9,2,2,1
55,53038,18,1,3,0
47,69088,5,1,3,1
26,93177,0,0,2,0
51,94466,7,1,2,1
52,92216,7,1,1,1
39,86793,5,1,3,1
41,93786,16,1,3,1
34,58138,18,0,1,0
27,83310,0,1,2,0
47,48757,14,0,2,0
40,90394,12,0,2,1
49,126885,2,0,2,0
34,99027,1,2,1,0
34,110830,2,2,3,0
31,76151,8,1,3,1
26,130740,15,0,2,1
57,131174,12,2,1,1
19,69272,18,1,2,1
42,26908,17,2,2,0
56,30844,11,0,1,0
26,71455,11,1,1,1
39,123165,0,0,3,0
21,88447,19,0,3,1
43,94527,7,2,2,1
46,97108,16,1,2,1
51,63066,19,1,3,1
40,115229,6,1,1,1
54,60004,8,2,2,1
28,58333,16,1,2,0
23,141219,9,2,1,1
35,103029,3,1,2,1
38,59697,6,2,1,0
59,37634,6,1,3,0
53,145520,7,2,3,1
58,44561,7,0,3,0
55,38033,15,0,3,0
51,92887,11,0,3,1
34,75063,14,1,2,1
54,45921,7,2,3,0
42,39340,8,0,2,0
55,82781,2,1,2,0
29,34901,15,2,1,0
40,30638,14,0,2,0
59,58596,3,0,2,0
39,106914,19,1,3,1
38,64324,15,2,3,1
44,108356,9,1,1,1
48,110596,10,0,1,1
23,52642,4,1,2,0
44,142302,10,1,1,1
57,45378,12,0,3,0
51,70867,14,0,3,1
29,93686,5,2,3,1
24,62875,15,2,2,1
27,138171,14,0,2,1
34,109595,10,0,1,1
43,120061,19,2,3,1
38,103729,1,1,2,0
45,84377,1,0,2,0
19,149267,11,0,1,1
18,74691,15,1,3,1
53,140736,18,2,3,1
43,129503,1,2,1,0
46,113337,16,1,1,1
38,84303,13,0,1,1
28,80839,15,1,1,1
57,145200,4,0,3,1
28,69063,9,2,3,1
53,111782,16,0,1,1
56,148824,12,0,2,1
57,98343,15,0,2,1
52,103071,8,0,3,1
51,25492,3,0,3,0
41,141399,15,2,1,1
39,51357,10,1,2,0
22,91838,6,2,3,1
50,52314,16,0,2,0
53,68697,12,1,1,1
37,90283,3,0,3,1
36,79567,13,2,3,1
52,67006,9,2,2,1
34,80011,9,0,2,1
51,126706,9,0,3,1
26,30686,11,1,2,0
43,57449,1,1,2,0
19,81606,8,0,1,1
26,38891,4,1,2,0
26,72115,7,0,3,1
57,121732,13,0,1,1
34,80719,6,0,3,1
18,115464,6,2,1,1
42,93030,8,0,1,1
57,56723,2,0,2,0
59,49877,13,0,2,0
42,138393,16,1,3,1
56,113517,17,0,2,1
52,34026,11,2,1,0
20,40422,13,2,2,0
54,29244,12,0,3,0
47,53481,13,0,1,0
55,109180,8,0,3,1
51,129384,18,2,2,1
29,141699,1,1,1,0
36,78031,10,1,3,1
54,28521,16,0,2,0
34,21746,1,1,2,0
27,103127,18,2,3,1
29,112254,6,0,1,1
33,135472,17,1,3,1
41,88232,12,0,2,1
36,32012,4,0,3,0
25,100224,17,2,2,1
48,43457,15,2,1,0
38,90572,14,1,3,1
34,125431,7,2,1,1
40,49960,14,0,3,0
54,122022,0,2,2,0
33,107695,16,1,1,1
23,27910,14,1,2,0
25,22693,13,1,3,0
42,135313,13,2,2,1
35,35858,9,2,3,0
42,48810,1,2,1,0
29,40092,5,2,2,0
32,108779,16,2,2,1
43,68700,4,1,3,1
58,78105,4,1,3,1
43,50505,14,2,3,0
49,93228,14,0,1,1
27,48555,19,1,2,0
33,91934,10,0,3,1
24,92788,4,0,3,1
34,97257,0,1,2,0
40,37939,10,0,1,0
43,31825,10,0,2,0
38,110787,5,1,3,1
39,122491,7,1,2,1
24,44151,1,2,3,0
31,148068,14,1,3,1
32,20036,8,0,2,0
24,113948,14,1,2,1
26,103707,7,2,1,1
25,59051,15,1,3,0
40,118297,13,0,3,1
46,100738,14,1,3,1
35,93596,19,0,3,1
48,80071,12,1,3,1
47,93601,8,2,2,1
56,49873,0,2,3,0
52,56648,5,1,2,0
35,91468,7,0,1,1
59,46470,19,2,3,0
56,85129,17,0,1,1
34,28328,17,1,2,0
31,26333,16,2,2,0
48,140447,15,2,1,1
41,141173,12,0,3,1
52,66638,3,2,2,1
51,31268,3,0,2,0
20,90603,13,0,2,1
54,133920,4,1,2,1
57,130379,15,0,2,1
43,37045,13,2,2,0
40,60741,13,0,1,1
56,108306,13,2,3,1
32,62770,13,0,3,1
21,27887,18,1,3,0
46,118718,2,1,3,0
39,117906,16,0,1,1
42,125154,13,0,1,1
30,44918,9,0,3,0
35,55497,12,1,2,0
50,113562,3,0,3,1
33,81009,10,0,2,1
59,31929,14,2,2,0
19,133292,14,1,1,1
52,122201,1,1,2,0
59,147121,10,0,1,1
51,81762,1,0,3,0
47,120473,4,2,1,1
30,99099,12,0,2,1
30,136566,0,1,2,0
35,48546,6,2,2,0
49,141142,6,1,3,1
49,98424,9,0,1,1
52,57338,5,2,3,0
56,145497,19,1,1,1
46,54283,11,1,3,0
46,102494,12,1,3,1
33,98170,10,0,2,1
27,104787,17,0,3,1
47,66566,1,0,3,0
42,105464,15,0,1,1
56,122781,1,1,3,0
37,148279,18,2,2,1
22,101991,5,0,3,1
18,112680,0,2,1,0
47,48013,10,1,1,0
20,72132,17,0,3,1
31,143997,9,1,3,1
47,107412,17,0,1,1
21,112498,0,0,2,0
35,48084,18,2,3,0
54,127855,15,1,2,1
42,41143,6,1,2,0
18,111627,14,1,3,1
32,142772,0,2,2,0
26,34179,8,2,1,0
32,118343,1,1,2,0
41,78726,16,1,1,1
21,30222,9,0,3,0
29,79965,5,0,2,1
54,140061,4,2,1,1
54,147941,7,0,1,1
23,84068,7,1,3,1
56,43949,4,1,2,0
41,36116,11,0,1,0
28,71052,6,0,1,1
30,71369,12,2,3,1
51,68817,12,0,2,1
42,123100,16,2,2,1
24,122910,3,0,1,1
21,103203,17,0,2,1
25,94311,9,0,2,1
37,49655,2,0,2,0
46,77802,11,1,2,1
27,67632,0,1,2,0
51,34193,10,1,2,0
43,100212,17,0,2,1
58,50776,12,2,1,0
20,63225,16,0,1,1
23,80010,7,1,2,1
22,102735,19,2,2,1
22,85451,18,2,3,1
40,68812,16,1,1,1
26,100602,1,0,3,0
52,38895,2,2,1,0
37,85782,2,2,3,0
59,41209,5,1,3,0
52,124820,9,2,3,1
35,102336,17,2,1,1
34,131646,17,2,1,1
41,81807,13,0,2,1
20,43086,15,0,1,0
49,105637,6,1,1,1
52,102027,0,0,1,0
55,47207,16,2,1,0
30,127334,4,0,2,1
42,40897,0,2,2,0
26,83083,16,2,1,1
21,115028,9,0,3,1
31,86957,11,0,3,1
54,117551,19,0,1,1
51,98506,1,0,2,0
28,27283,15,1,3,0
58,114024,14,0,2,1
20,101481,12,1,2,1
45,20255,17,2,3,0
46,141936,19,1,1,1
26,96555,13,2,2,1
20,35487,17,1,3,0
42,127333,1,1,2,0
51,39346,1,2,3,0
29,55050,2,1,1,0
59,28744,4,2,1,0
26,44756,15,0,1,0
32,81596,14,2,2,1
57,103397,11,1,1,1
42,45146,8,0,1,0
22,139640,13,1,1,1
28,75032,15,0,1,1
51,62687,10,2,3,1
41,66103,5,0,3,1
32,41976,9,0,2,0
55,82863,7,0,3,1
25,141779,15,1,3,1
22,20591,2,0,3,0
43,26277,1,2,3,0
35,81860,15,2,3,1
23,22260,18,2,1,0
54,129443,8,0,2,1
30,149505,15,2,3,1
45,85883,3,1,3,1
22,44741,9,2,2,0
30,139720,18,0,3,1
34,57211,12,2,3,0
57,129392,17,0,2,1
49,147373,14,0,1,1
46,61542,3,2,1,1
20,26869,8,1,2,0
57,113618,3,1,1,1
51,107616,15,2,1,1
57,84732,14,0,1,1
44,114515,1,2,1,0
30,39422,13,0,3,0
50,55613,2,0,2,0
23,77016,3,0,1,1
41,80110,0,1,1,0
36,108529,8,1,2,1
33,97922,16,2,3,1
57,54033,13,1,1,0
45,65213,16,0,1,1
50,149633,0,0,3,0
58,81993,9,2,2,1
30,32938,15,0,1,0
42,96695,18,2,1,1
59,22274,2,2,2,0
53,104390,11,0,3,1
44,51815,2,1,2,0
55,96018,14,0,1,1
24,38961,16,0,3,0
22,40044,17,2,3,0
48,119372,6,1,3,1
40,41975,18,2,2,0
59,34706,6,0,2,0
27,25974,4,2,2,0
49,149675,7,2,1,1
47,96464,15,0,2,1
56,41213,15,2,3,0
48,21950,18,0,1,0
35,142971,14,2,1,1
53,105013,6,1,1,1
19,30411,4,0,3,0
31,148603,10,1,2,1
30,107231,9,2,3,1
46,66156,8,1,2,1
29,82744,0,1,1,0
56,37771,19,1,1,0
19,89810,0,2,3,0
49,55053,7,0,2,0
30,137894,2,2,1,0
44,72076,1,2,3,0
58,27045,3,2,3,0
34,77623,18,0,2,1
57,49714,10,2,2,0
48,54386,4,2,2,0
51,129283,9,0,1,1
41,28562,7,0,3,0
52,75048,12,0,2,1
23,113295,4,1,3,1
36,32026,11,0,1,0
47,126147,12,1,1,1
24,51589,7,1,2,0
27,128199,14,2,1,1
58,117274,12,1,3,1
49,46844,0,2,3,0
51,43447,5,1,1,0
45,110415,10,0,1,1
32,97502,12,2,1,1
47,103268,19,1,3,1
54,74708,0,2,1,0
46,83925,10,0,2,1
39,90825,10,1,2,1
21,71574,7,1,3,1
37,105548,2,0,1,0
49,38812,18,1,1,0
53,121337,11,1,1,1
21,75309,5,2,2,1
44,84230,7,1,2,1
34,61628,4,0,2,1
29,143379,9,1,2,1
39,60581,15,2,2,1
34,136102,11,1,3,1
27,66628,16,2,3,1
18,108628,5,1,1,1
39,45105,8,2,1,0
43,99830,9,2,2,1
35,141323,19,1,1,1
31,89157,13,0,3,1
46,52442,13,0,3,0
29,146336,16,1,1,1
53,107235,15,1,2,1
52,135442,3,1,3,1
29,22347,1,1,1,0
24,115022,15,1,2,1
46,67650,0,0,1,0
28,37110,2,2,2,0
50,82170,10,2,2,1
23,24923,15,0,3,0
32,71801,17,0,3,1
49,82771,14,2,1,1
28,144926,8,0,1,1
40,101147,11,1,2,1
43,68135,17,0,3,1
51,39199,4,0,2,0
51,29066,7,0,2,0
46,121583,2,0,2,0
21,72136,1,2,2,0
34,112290,18,2,2,1
52,56575,7,2,2,0
30,109796,1,2,1,0
58,140787,18,1,3,1
56,66733,0,1,3,0
32,134427,12,2,2,1
46,36991,19,2,2,0
46,42553,16,2,2,0
28,109710,2,0,3,0
49,107493,8,1,3,1
19,20634,4,1,2,0
31,115417,5,0,3,1
37,32771,3,0,2,0
39,145607,16,0,2,1
28,135762,15,1,2,1
44,38298,15,0,1,0
20,99876,10,0,3,1
34,118892,1,0,3,0
45,55999,16,2,3,0
46,91887,14,0,2,1
38,79648,17,2,1,1
33,82668,9,1,2,1
54,89374,5,1,2,1
37,87509,15,1,2,1
23,132650,4,2,1,1
36,123348,11,0,2,1
22,95783,5,1,2,1
20,64440,13,0,1,1
18,51655,15,2,2,0
55,63039,6,1,2,1
32,75255,1,0,3,0
51,92219,5,0,1,1
52,74989,8,1,3,1
42,31244,6,0,2,0
41,114594,1,2,1,0
29,78595,18,1,1,1
35,59551,7,1,2,0
32,83230,10,1,3,1
33,123898,3,1,2,1
44,48371,15,2,1,0
25,89358,17,2,1,1
42,48878,12,0,2,0
34,56157,4,2,2,0
46,25914,1,0,2,0
25,103700,10,0,2,1
32,47180,0,1,3,0
44,23688,12,0,3,0
24,100219,4,1,3,1
20,98616,17,0,3,1
46,116489,13,2,1,1
41,29916,12,1,1,0
20,76363,6,0,3,1
37,115213,7,2,2,1
32,47360,17,2,1,0
42,57805,6,1,2,0
47,33453,19,1,3,0
31,146599,16,1,1,1
24,42703,15,0,1,0
34,79021,10,1,1,1
37,94176,18,2,1,1
53,114799,0,2,3,0
26,118385,7,1,1,1
55,124582,0,1,3,0
39,101614,8,2,1,1
19,108919,18,0,3,1
41,101072,8,2,3,1
25,136094,9,2,2,1
28,27410,10,2,3,0
30,101462,0,1,2,0
34,68268,19,0,1,1
25,54248,7,0,2,0
38,51159,19,1,3,0
35,62039,11,2,2,1
47,121902,0,1,1,0
35,67800,9,1,2,1
48,60761,3,0,3,1
55,114626,14,0,3,1
49,106103,18,1,1,1
28,138368,5,1,1,1
42,63663,4,0,2,1
50,100903,4,0,1,1
55,60412,17,2,3,1
58,138998,2,1,2,0
25,130252,1,2,2,0
28,136446,3,2,2,1
39,55367,17,2,2,0
41,140304,8,0,1,1
58,25813,18,2,2,0
34,79894,9,0,2,1
29,122157,14,0,2,1
49,145626,0,0,3,0
32,71444,10,1,3,1
33,54269,13,2,1,0
39,81748,9,0,3,1
45,61190,18,1,3,1
37,60318,15,1,1,1
50,57018,7,1,1,0
27,144078,1,0,2,0
57,59759,6,0,2,0
49,36498,18,0,1,0
50,45989,6,1,2,0
19,122710,14,0,2,1
50,45568,7,2,2,0
50,137035,13,0,1,1
58,86577,0,0,3,0
30,125231,12,2,3,1
47,134699,2,0,1,0
50,50099,5,0,1,0
30,109900,18,0,2,1
43,60639,14,0,1,1
39,124679,3,1,1,1
56,43482,2,0,1,0
19,89212,3,2,1,1
55,75261,4,2,2,1
56,131321,17,1,2,1
43,107317,9,0,1,1
32,50048,7,2,1,0
51,23065,11,1,3,0
59,22036,2,0,3,0
57,55814,17,1,1,0
28,79694,7,0,3,1
20,36924,0,1,3,0
23,149493,13,1,2,1
26,80204,12,2,2,1
23,52844,11,2,2,0
26,137755,2,1,3,0
56,134184,17,0,1,1
48,101943,12,0,2,1
49,41518,14,0,3,0
58,37059,9,0,1,0
29,43052,0,0,2,0
25,145274,5,2,3,1
25,89803,8,1,2,1
45,91524,9,2,3,1
37,113510,14,0,2,1
24,145639,8,1,3,1
28,109572,13,0,1,1
37,28680,10,0,2,0
33,87021,6,1,2,1
21,100249,1,0,3,0
23,40043,13,2,1,0
39,146115,5,2,1,1
43,22419,4,2,2,0
20,76892,4,0,3,1
58,141831,18,2,2,1
59,133616,18,0,3,1
31,121799,5,0,1,1
28,37140,9,2,2,0
35,63484,13,2,3,1
29,83869,16,0,1,1
40,65210,2,0,3,0
29,77600,0,0,2,0
30,136467,9,0,3,1
42,98497,2,2,2,0
36,128611,4,0,1,1
53,26487,18,0,3,0
25,80692,9,0,1,1
46,82112,15,0,1,1
49,51110,0,0,2,0
35,127968,5,1,2,1
23,36360,8,1,1,0
35,69410,4,1,2,1
36,122379,13,2,1,1
39,110418,9,0,2,1
54,142702,1,2,2,0
49,103038,4,0,3,1
58,133589,0,1,3,0
20,93167,9,0,2,1
45,23017,8,2,1,0
27,106261,2,2,1,0
52,80124,14,0,1,1
46,136346,3,2,2,1
32,110298,12,1,2,1
50,70949,5,0,1,1
24,78268,19,1,3,1
29,86320,16,1,3,1
47,113556,4,2,1,1
38,123995,14,0,2,1
48,101301,7,1,2,1
41,51127,4,1,1,0
37,23196,12,0,3,0
54,95088,0,2,1,0
21,61300,0,1,1,0
45,69714,6,0,1,1
37,51921,4,0,3,0
41,24746,13,1,1,0
49,88535,14,1,3,1
58,85350,16,1,2,1
53,70345,17,2,3,1
51,129606,6,2,3,1
53,69220,17,0,1,1
19,101131,18,0,2,1
32,42063,19,1,1,0
51,137116,6,0,3,1
53,91736,7,2,3,1
23,123700,12,0,1,1
56,108913,17,0,2,1
59,98946,10,1,3,1
29,65971,8,1,3,1
20,23598,0,2,3,0
35,30564,7,0,2,0
57,131052,11,0,1,1
38,116434,1,0,2,0
32,143723,14,1,2,1
50,69725,17,2,3,1
52,106134,16,0,2,1
43,125940,14,0,3,1
25,79940,19,0,2,1
53,82085,19,0,2,1
47,37862,8,2,1,0
40,30265,2,2,2,0
59,29705,19,2,1,0
31,75279,18,1,3,1
31,82471,17,0,3,1
19,111080,19,0,1,1
54,99834,7,0,3,1
22,82979,0,0,3,0
55,75828,14,2,2,1
58,118206,18,1,1,1
31,136884,9,1,3,1
56,128007,11,0,1,1
42,66104,5,2,2,1
37,60934,12,1,3,1
19,143534,3,1,3,1
56,134420,12,0,1,1
23,26050,16,1,3,0
34,63952,0,0,1,0
42,106570,4,2,3,1
45,131016,16,0,2,1
19,28484,17,1,2,0
52,82648,6,0,1,1
54,79945,15,0,3,1
22,73678,7,0,3,1
18,51323,11,0,1,0
57,106332,13,0,2,1
29,114605,18,0,2,1
53,107363,10,1,2,1
40,144468,11,0,1,1
48,143475,12,1,2,1
28,55361,7,0,1,0
27,30315,0,2,2,0
20,67968,8,0,2,1
31,46519,1,1,1,0
33,29107,13,1,3,0
27,141540,12,2,3,1
46,75781,15,0,3,1
27,23869,1,2,2,0
29,100983,3,0,2,1
47,47370,11,0,3,0
58,82695,15,1,2,1
18,80422,9,2,2,1
22,27971,2,2,3,0
37,116805,3,1,1,1
25,143855,5,1,3,1
29,45651,4,2,3,0
18,76974,17,1,1,1
37,121293,2,0,2,0
45,43446,9,2,3,0
54,146347,10,2,3,1
54,58108,18,1,2,0
29,95179,13,0,2,1
54,23823,10,2,1,0
45,33454,3,2,2,0
32,23932,5,0,3,0
23,30220,16,1,2,0
37,94090,18,1,2,1
31,87965,12,1,1,1
19,48208,9,1,1,0
26,92980,10,0,3,1
54,30510,5,0,3,0
37,64045,1,2,2,0
43,30537,0,2,3,0
46,92683,10,0,3,1
18,125935,15,2,2,1
52,89134,2,0,2,0
23,122633,4,1,2,1
54,92254,14,0,1,1
22,128227,14,0,1,1
50,142906,3,2,2,1
31,33782,3,0,1,0
29,134780,7,1,1,1
59,145544,6,1,1,1
37,143188,16,2,3,1
41,85587,14,2,2,1
51,102238,4,0,2,1
42,95720,12,2,3,1
46,98004,3,1,1,1
56,42072,16,2,2,0
48,101015,16,2,1,1
40,114003,13,1,3,1
55,108938,13,0,1,1
37,92746,16,0,3,1
40,65702,7,2,3,1
33,122260,1,1,1,0
59,26057,12,1,1,0
25,148259,15,1,2,1
38,50916,15,0,3,0
18,47268,5,1,1,0
25,63978,3,1,1,1
46,132894,2,0,2,0
49,144904,5,1,2,1
55,43259,3,0,2,0
22,73583,17,2,3,1
39,99400,5,2,2,1
51,54293,4,2,3,0
18,131581,8,2,2,1
43,27043,10,2,3,0
27,70430,5,0,2,1
47,127009,15,0,3,1
35,58893,18,0,2,0
34,60642,10,1,2,1
43,98065,14,2,1,1
25,50868,8,1,3,0
57,46309,18,1,1,0
29,146250,18,1,3,1
44,43284,8,2,1,0
25,146801,3,1,2,1
42,133259,9,2,1,1
21,120804,8,2,2,1
50,89000,18,2,3,1
18,104179,14,1,2,1
36,82107,18,2,1,1
48,85049,1,2,3,0
33,49265,9,0,1,0
31,101490,18,1,2,1
22,149154,16,0,2,1
58,43880,19,0,1,0
43,104579,1,1,3,0
45,20255,18,0,1,0
19,21502,16,2,2,0
23,90192,17,0,3,1
26,85424,16,0,1,1
50,95838,1,2,2,0
58,90966,18,0,3,1
42,61366,0,2,1,0
30,47425,10,1,3,0
26,72328,9,0,2,1
30,134280,4,1,1,1
48,87396,15,0,1,1
58,91694,4,2,2,1
28,25806,11,0,2,0
21,106274,3,1,2,1
51,37106,5,2,1,0
55,76731,18,2,2,1
21,95010,8,1,1,1
55,102533,11,1,1,1
36,138019,14,0,3,1
23,52599,15,0,2,0
51,91326,12,2,2,1
35,137804,6,1,3,1
30,95706,19,1,1,1
58,29004,3,0,1,0
40,128282,10,0,1,1
36,135018,7,2,2,1
28,71364,5,1,1,1
18,45792,9,1,3,0
41,115752,6,1,1,1
24,84912,6,1,2,1
42,74645,3,0,2,1
38,27232,2,0,1,0
32,98210,6,0,1,1
18,74766,3,2,2,1
29,140601,12,1,1,1
24,101588,19,0,3,1
32,68542,16,1,2,1
38,25913,6,0,1,0
36,132406,16,2,1,1
46,133693,3,0,1,1
42,113449,10,2,3,1
50,30567,2,1,2,0
49,58379,10,0,3,0
52,94968,2,0,1,0
55,20319,11,0,3,0
43,110005,0,1,1,0
28,130990,3,2,1,1
52,112026,13,2,2,1
25,106120,0,0,2,0
31,24791,13,1,1,0
27,117272,12,2,1,1
19,20329,12,2,1,0
26,94387,14,2,2,1
20,81032,16,2,2,1
38,64078,11,2,1,1
43,108662,13,0,2,1
25,41300,11,0,1,0
19,95700,17,0,3,1
23,149664,3,2,2,1
45,70945,13,2,1,1
46,75609,18,2,3,1
43,80562,12,0,1,1
42,110045,17,2,3,1
29,81901,10,0,2,1
22,25703,5,2,2,0
51,112645,8,0,1,1
54,83115,11,1,2,1
32,128953,18,2,2,1
53,108090,13,2,3,1
32,47676,14,0,2,0
40,81710,10,2,3,1
23,80077,5,0,3,1
38,141332,13,0,3,1
40,109340,2,1,2,0
33,65440,18,1,1,1
32,56923,19,2,1,0
42,49802,10,2,2,0
53,110331,16,0,3,1
28,82904,16,0,2,1
32,80162,2,0,1,0
21,144786,13,0,3,1
38,85169,6,2,2,1
30,88147,18,1,3,1
39,42075,2,2,3,0
36,137281,1,2,1,0
51,102015,16,2,3,1
31,94716,8,1,2,1
21,29304,5,2,3,0
44,149851,8,1,3,1
46,140729,4,0,2,1
45,79622,1,2,1,0
52,74215,14,0,1,1
25,100146,8,0,2,1
33,93973,18,0,3,1
59,128654,9,2,2,1
53,32521,3,0,2,0
47,138037,9,2,2,1
35,44028,7,0,1,0
19,59328,12,2,3,0
30,47301,6,2,2,0
21,58015,6,2,1,0
43,107276,3,0,1,1
42,56845,14,2,3,0
47,106818,11,0,2,1
28,96394,15,1,3,1
24,64159,5,0,2,1
48,63714,8,0,1,1
27,100722,2,2,1,0
56,119721,7,0,3,1
30,116730,6,1,2,1
48,45230,3,2,3,0
24,112554,12,0,2,1
59,69262,18,0,3,1
59,110201,6,2,1,1
53,61722,9,2,3,1
37,66359,11,0,2,1
21,82796,2,0,3,0
24,60159,11,2,2,1
18,129668,18,2,3,1
59,128675,14,1,2,1
30,107052,7,1,2,1
39,120808,11,1,2,1
38,144344,19,2,3,1
39,110209,5,2,3,1
45,25239,9,2,1,0
26,134980,1,0,2,0
43,111951,12,2,1,1
26,70886,6,0,1,1
32,123424,7,2,2,1
27,47195,15,2,1,0
41,124697,10,0,3,1
59,114859,3,2,1,1
25,120500,16,2,3,1
41,121770,15,2,2,1
33,116299,18,1,2,1
43,54674,10,2,2,0
44,38105,6,0,1,0
54,130187,12,0,2,1
21,49739,18,0,2,0
41,133741,16,2,3,1
36,51969,12,0,1,0
53,34497,11,1,1,0
56,21816,6,0,2,0
27,143132,0,2,1,0
42,138915,0,1,2,0
35,146399,19,0,3,1
36,112019,13,1,1,1
53,79254,14,0,1,1
27,129017,10,2,3,1
50,107695,8,1,1,1
22,89385,16,0,2,1
52,107148,3,0,1,1
51,125153,19,1,1,1
50,53826,18,1,3,0
38,130034,6,1,3,1
34,83365,0,1,2,0
39,104242,8,0,1,1
54,143066,12,0,1,1
32,70100,1,0,3,0
52,110099,1,2,2,0
45,145170,14,1,1,1
24,24359,16,0,2,0
49,116205,12,1,1,1
28,32809,6,1,3,0
27,84450,8,0,3,1
26,58428,11,1,3,0
31,114990,2,1,3,0
30,92790,14,1,3,1
42,131126,6,1,3,1
19,110321,0,1,2,0
52,22093,13,0,3,0
24,64498,18,0,2,1
38,136251,15,1,3,1
35,60985,9,1,1,1
20,52009,0,1,1,0
59,102094,4,2,1,1
56,148515,2,1,2,0
58,37718,16,2,3,0
28,36705,17,2,2,0
56,107618,18,2,3,1
41,82598,17,0,1,1
36,97878,15,2,2,1
21,32239,1,1,3,0
43,66622,14,1,2,1
55,66665,12,0,2,1
59,52274,12,0,1,0
49,31419,15,1,1,0
56,128368,7,0,1,1
53,35003,10,0,1,0
57,50866,7,2,1,0
54,41988,9,2,3,0
50,75894,0,0,3,0
53,128563,11,1,1,1
20,142124,8,2,1,1
26,110444,4,1,1,1
25,25674,8,0,2,0
50,90538,15,1,1,1
23,113103,17,1,3,1
58,86446,7,1,3,1
56,49072,10,1,2,0
21,53717,19,0,3,0
30,107345,18,0,1,1
19,46651,3,2,2,0
22,137202,19,2,2,1
44,64291,9,2,3,1
49,142389,12,2,1,1
38,129525,19,1,1,1
25,83350,13,2,1,1
55,102020,1,2,2,0
25,24646,3,1,3,0
20,59713,6,0,3,0
20,87936,18,2,3,1
39,64331,16,0,1,1
23,42185,15,2,2,0
19,104263,12,0,2,1
40,118656,17,2,3,1
19,72107,11,0,3,1
55,133793,0,0,2,0
34,86554,14,2,3,1
52,37563,2,0,2,0
51,90729,5,2,2,1
40,35701,13,2,3,0
47,89072,5,1,2,1
25,68217,0,2,2,0
39,64610,19,2,3,1
53,104422,5,2,3,1
22,122123,7,2,3,1
30,141543,14,1,2,1
46,70131,13,1,3,1
48,148331,15,1,3,1
33,49410,19,1,2,0
59,119280,15,0,2,1
47,78715,18,2,3,1
33,136968,0,1,3,0
29,58665,3,2,2,0
34,35957,9,1,2,0
33,68127,19,2,1,1
29,83589,17,0,2,1
25,66008,1,1,2,0
37,81920,3,0,1,1
20,148213,14,0,3,1
33,52875,3,2,1,0
47,133828,15,1,2,1
40,143852,14,0,1,1
45,21626,17,2,1,0
57,110815,6,2,1,1
22,83822,14,2,1,1
37,91765,10,0,1,1
57,92413,18,2,1,1
18,53642,7,2,3,0
47,58311,0,2,1,0
38,52356,2,0,1,0
37,23809,4,2,1,0
23,63371,17,0,1,1
